Gene	Cluster
Tmem181a	Cluster_11
Fndc1	Cluster_11
Gm1604a	Cluster_11
Gm3448	Cluster_11
Zfp948	Cluster_11
Elob	Cluster_11
Atp6v0c	Cluster_11
Caskin1	Cluster_11
Syngr3	Cluster_11
Cramp1l	Cluster_11
Baiap3	Cluster_11
Haghl	Cluster_11
Fbxl16	Cluster_11
Axin1	Cluster_11
Arhgdig	Cluster_11
Rgs11	Cluster_11
Anks1	Cluster_11
Kctd20	Cluster_11
Cpne5	Cluster_11
Atp6v1g2	Cluster_11
Rpp21	Cluster_11
Zfp57	Cluster_11
Tnfrsf21	Cluster_11
Enpp5	Cluster_11
Mrps10	Cluster_11
Rpl36	Cluster_11
Cntnap5c	Cluster_11
Ndufv2	Cluster_11
Akain1	Cluster_11
Wdr43	Cluster_11
Clip4	Cluster_11
Alk	Cluster_11
Galnt14	Cluster_11
Heatr5b	Cluster_11
Plekhh2	Cluster_11
Socs5	Cluster_11
Ttc39c	Cluster_11
B4galt6	Cluster_11
Elp2	Cluster_11
Sap130	Cluster_11
Wdr36	Cluster_11
Cdc23	Cluster_11
Dnajc18	Cluster_11
Diaph1	Cluster_11
Arhgap26	Cluster_11
Fgf1	Cluster_11
Dpysl3	Cluster_11
Atg12	Cluster_11
Sema6a	Cluster_11
Sncaip	Cluster_11
Cep120	Cluster_11
Phax	Cluster_11
Ppargc1b	Cluster_11
Ablim3	Cluster_11
Spink10	Cluster_11
St8sia3	Cluster_11
Nars	Cluster_11
Gnal	Cluster_11
Afg3l2	Cluster_11
Epg5	Cluster_11
Rps6kb2	Cluster_11
Tmem151a	Cluster_11
Fau	Cluster_11
Prdx5	Cluster_11
Ppp1r14b	Cluster_11
Fkbp2	Cluster_11
Cox8a	Cluster_11
Gng3	Cluster_11
Bscl2	Cluster_11
B3gat3	Cluster_11
Stx3	Cluster_11
Prune2	Cluster_11
Pip5k1b	Cluster_11
Pank1	Cluster_11
Rbp4	Cluster_11
Pgam1	Cluster_11
Exosc1	Cluster_11
Mms19	Cluster_11
Cnnm1	Cluster_11
Got1	Cluster_11
Slc25a28	Cluster_11
Bloc1s2	Cluster_11
Psd	Cluster_11
Ina	Cluster_11
Pcgf6	Cluster_11
Neurl1a	Cluster_11
Fam204a	Cluster_11
Fam45a	Cluster_11
Clcn5	Cluster_11
Pcsk1n	Cluster_11
Sytl5	Cluster_11
Atp6ap2	Cluster_11
Ddx3x	Cluster_11
Usp11	Cluster_11
Klhl13	Cluster_11
Dock11	Cluster_11
Zcchc12	Cluster_11
Pgrmc1	Cluster_11
Akap17b	Cluster_11
Upf3b	Cluster_11
Mcts1	Cluster_11
Hprt	Cluster_11
Slc9a6	Cluster_11
Fhl1	Cluster_11
Atp11c	Cluster_11
Cd99l2	Cluster_11
Atp2b3	Cluster_11
Ssr4	Cluster_11
L1cam	Cluster_11
Taz	Cluster_11
Atp6ap1	Cluster_11
Lage3	Cluster_11
Arx	Cluster_11
Pola1	Cluster_11
Maged1	Cluster_11
Gspt2	Cluster_11
Las1l	Cluster_11
Snx12	Cluster_11
Zmym3	Cluster_11
Rlim	Cluster_11
Drp2	Cluster_11
Hnrnph2	Cluster_11
Armcx1	Cluster_11
Gprasp2	Cluster_11
Tceal5	Cluster_11
Bex1	Cluster_11
Bex3	Cluster_11
Tceal3	Cluster_11
Il1rapl2	Cluster_11
Frmpd3	Cluster_11
Mid2	Cluster_11
Ammecr1	Cluster_11
Wnk3	Cluster_11
Klf8	Cluster_11
Sms	Cluster_11
Mbtps2	Cluster_11
Bclaf3	Cluster_11
Rai2	Cluster_11
Nhs	Cluster_11
Rbbp7	Cluster_11
Ctps2	Cluster_11
Arhgap6	Cluster_11
Sulf1	Cluster_12
Eya1	Cluster_12
Tfap2b	Cluster_12
Fhl2	Cluster_12
Gulp1	Cluster_12
Col5a2	Cluster_12
Myo1b	Cluster_12
Aox3	Cluster_12
Cflar	Cluster_12
Pard3b	Cluster_12
Ikzf2	Cluster_12
Igfbp2	Cluster_12
Tns1	Cluster_12
Sned1	Cluster_12
Slc41a1	Cluster_12
Fmod	Cluster_12
Cfh	Cluster_12
Lamc1	Cluster_12
Glul	Cluster_12
Fmo1	Cluster_12
Prrx1	Cluster_12
Rcsd1	Cluster_12
Ddr2	Cluster_12
Atp1a2	Cluster_12
Ptpn14	Cluster_12
Itih5	Cluster_12
Ptgds	Cluster_12
Lamc3	Cluster_12
Pbx3	Cluster_12
Tanc1	Cluster_12
Fign	Cluster_12
Wipf1	Cluster_12
Rin2	Cluster_12
Slc13a3	Cluster_12
Eya2	Cluster_12
Tshz2	Cluster_12
Bmp7	Cluster_12
Zfhx4	Cluster_12
Cp	Cluster_12
Pld1	Cluster_12
Fat4	Cluster_12
Slc7a11	Cluster_12
Foxo1	Cluster_12
Wwtr1	Cluster_12
Kirrel	Cluster_12
Notch2	Cluster_12
Arhgap29	Cluster_12
Lef1	Cluster_12
Pdlim5	Cluster_12
Chd7	Cluster_12
Tmem64	Cluster_12
Mob3b	Cluster_12
Tgfbr1	Cluster_12
Abca1	Cluster_12
Lpar1	Cluster_12
Tle1	Cluster_12
Bnc2	Cluster_12
E130114P18Rik	Cluster_12
Ror1	Cluster_12
Lepr	Cluster_12
Plpp3	Cluster_12
Trabd2b	Cluster_12
Zfp362	Cluster_12
Clic4	Cluster_12
Id3	Cluster_12
Wnt4	Cluster_12
Nbl1	Cluster_12
Capzb	Cluster_12
Errfi1	Cluster_12
Sema3a	Cluster_12
Afap1	Cluster_12
C1qtnf7	Cluster_12
Rell1	Cluster_12
Klhl5	Cluster_12
Pdgfra	Cluster_12
Kit	Cluster_12
Arhgap24	Cluster_12
Ptpn13	Cluster_12
Aff1	Cluster_12
Tgfbr3	Cluster_12
Col26a1	Cluster_12
Pcolce	Cluster_12
Flt1	Cluster_12
Col1a2	Cluster_12
Foxp2	Cluster_12
Cped1	Cluster_12
Smo	Cluster_12
Cald1	Cluster_12
Slc13a4	Cluster_12
Creb3l2	Cluster_12
Ndnf	Cluster_12
Prdm5	Cluster_12
Vamp5	Cluster_12
Tcf7l1	Cluster_12
Alms1	Cluster_12
Gxylt2	Cluster_12
Slc6a1	Cluster_12
Slc6a13	Cluster_12
Slc6a12	Cluster_12
Rassf8	Cluster_12
Itpr2	Cluster_12
Mill2	Cluster_12
Zfp536	Cluster_12
Selenos	Cluster_12
Lrrk1	Cluster_12
Nr2f2	Cluster_12
Cemip	Cluster_12
Ampd3	Cluster_12
Mrvi1	Cluster_12
Parva	Cluster_12
Tead1	Cluster_12
Zkscan2	Cluster_12
Nupr1	Cluster_12
Adam12	Cluster_12
Plat	Cluster_12
Fgfr1	Cluster_12
Rbpms	Cluster_12
Slc7a2	Cluster_12
Wwc2	Cluster_12
Isyna1	Cluster_12
Gab1	Cluster_12
Zfp423	Cluster_12
Maf	Cluster_12
Pdgfd	Cluster_12
Yap1	Cluster_12
Kank2	Cluster_12
Dock6	Cluster_12
Clmp	Cluster_12
Uaca	Cluster_12
Smad3	Cluster_12
Aldh1a2	Cluster_12
Cgnl1	Cluster_12
Tmod3	Cluster_12
Tbx18	Cluster_12
Zic1	Cluster_12
Zic4	Cluster_12
Slc6a20a	Cluster_12
Plekhg1	Cluster_12
Akap12	Cluster_12
Ust	Cluster_12
Phactr2	Cluster_12
Nhsl1	Cluster_12
Enpp1	Cluster_12
Lama2	Cluster_12
Dse	Cluster_12
Lama4	Cluster_12
Ddo	Cluster_12
Gja1	Cluster_12
Col13a1	Cluster_12
Bicc1	Cluster_12
Appl2	Cluster_12
Timp3	Cluster_12
Dcn	Cluster_12
Acss3	Cluster_12
Rbms2	Cluster_12
Myl6	Cluster_12
Cd63	Cluster_12
Aebp1	Cluster_12
Egfr	Cluster_12
Efemp1	Cluster_12
Col23a1	Cluster_12
Slc22a4	Cluster_12
Sparc	Cluster_12
Polr2a	Cluster_12
Aspa	Cluster_12
Nxn	Cluster_12
Vtn	Cluster_12
Hlf	Cluster_12
Col1a1	Cluster_12
Stat5b	Cluster_12
Plcd3	Cluster_12
Mrc2	Cluster_12
Abca9	Cluster_12
Agmo	Cluster_12
Coch	Cluster_12
Syne2	Cluster_12
Zfp36l1	Cluster_12
Smoc1	Cluster_12
Gli3	Cluster_12
Dcdc2a	Cluster_12
Eci2	Cluster_12
Rreb1	Cluster_12
Bmp6	Cluster_12
Ror2	Cluster_12
Ctsl	Cluster_12
Lhfpl2	Cluster_12
Foxd1	Cluster_12
Il6st	Cluster_12
Rarb	Cluster_12
Lrmda	Cluster_12
Zcchc24	Cluster_12
Wnt5a	Cluster_12
Vstm4	Cluster_12
Peli2	Cluster_12
Gjb2	Cluster_12
Gjb6	Cluster_12
Dock5	Cluster_12
Elf1	Cluster_12
Clybl	Cluster_12
Gm5089	Cluster_12
Zic2	Cluster_12
Tmtc4	Cluster_12
Itgbl1	Cluster_12
Dab2	Cluster_12
Ranbp3l	Cluster_12
Nadk2	Cluster_12
Rai14	Cluster_12
Adamts12	Cluster_12
Fbxl7	Cluster_12
Sema5a	Cluster_12
Sdc2	Cluster_12
Cpq	Cluster_12
Zhx2	Cluster_12
Mtss1	Cluster_12
Lima1	Cluster_12
Ppp1r1a	Cluster_12
Apod	Cluster_12
Adcy5	Cluster_12
Fstl1	Cluster_12
Arhgap31	Cluster_12
Phldb2	Cluster_12
St3gal6	Cluster_12
Cxadr	Cluster_12
Fkbp5	Cluster_12
Adamts10	Cluster_12
Kat2b	Cluster_12
Lama1	Cluster_12
Arhgap28	Cluster_12
Plekhh2	Cluster_12
Ston1	Cluster_12
Svil	Cluster_12
Mpp7	Cluster_12
Colec12	Cluster_12
Zfp521	Cluster_12
Ctnna1	Cluster_12
Sncaip	Cluster_12
Prdm6	Cluster_12
Gramd3	Cluster_12
Fbn2	Cluster_12
Pdgfrb	Cluster_12
Apcdd1	Cluster_12
Pard6g	Cluster_12
Slc22a8	Cluster_12
Slc22a6	Cluster_12
Aldh1a1	Cluster_12
Slc16a12	Cluster_12
Tcf7l2	Cluster_12
Grk5	Cluster_12
Ddx3x	Cluster_12
Dock11	Cluster_12
Pgrmc1	Cluster_12
Col4a6	Cluster_12
Col4a5	Cluster_12
Shroom2	Cluster_12
Arhgap6	Cluster_12
Tcea1	Cluster_13
Crispld1	Cluster_13
Ogfrl1	Cluster_13
Col19a1	Cluster_13
Unc50	Cluster_13
Lonrf2	Cluster_13
Mrps9	Cluster_13
Wdr12	Cluster_13
Erbb4	Cluster_13
Tmem169	Cluster_13
Rpl37a	Cluster_13
Ttll4	Cluster_13
Resp18	Cluster_13
Scg2	Cluster_13
Irs1	Cluster_13
Hjurp	Cluster_13
Arl4c	Cluster_13
St8sia4	Cluster_13
Dars	Cluster_13
Thsd7b	Cluster_13
Klhl12	Cluster_13
Ipo9	Cluster_13
Rgs8	Cluster_13
Pld5	Cluster_13
Fbxo28	Cluster_13
Prox1	Cluster_13
Rcor3	Cluster_13
Gad2	Cluster_13
Gle1	Cluster_13
Set	Cluster_13
Miga2	Cluster_13
Pbx3	Cluster_13
Hspa5	Cluster_13
Arpc5l	Cluster_13
Arl5a	Cluster_13
Ttc21b	Cluster_13
Myo3b	Cluster_13
Gad1	Cluster_13
Mettl8	Cluster_13
Gpr155	Cluster_13
Pde11a	Cluster_13
Ypel4	Cluster_13
Ddb2	Cluster_13
Hsd17b12	Cluster_13
Ccdc34	Cluster_13
Slc12a6	Cluster_13
Emc7	Cluster_13
Aqr	Cluster_13
Gpr176	Cluster_13
Eif2ak4	Cluster_13
Disp2	Cluster_13
Ivd	Cluster_13
Mapkbp1	Cluster_13
Pla2g4e	Cluster_13
Ckmt1	Cluster_13
Mrps5	Cluster_13
Idh3b	Cluster_13
Lamp5	Cluster_13
Slx4ip	Cluster_13
Acss1	Cluster_13
Entpd6	Cluster_13
Map1lc3a	Cluster_13
Pigu	Cluster_13
Uqcc1	Cluster_13
Ppp1r16b	Cluster_13
Tox2	Cluster_13
Sulf2	Cluster_13
Rpl22l1	Cluster_13
Kcnmb2	Cluster_13
Zmat3	Cluster_13
Zfp639	Cluster_13
Gnb4	Cluster_13
Usp13	Cluster_13
Ccdc39	Cluster_13
Bbs7	Cluster_13
Larp1b	Cluster_13
Trpc4	Cluster_13
Rxfp1	Cluster_13
Dchs2	Cluster_13
Tmem131l	Cluster_13
Hdgf	Cluster_13
Cct3	Cluster_13
Lamtor2	Cluster_13
Rusc1	Cluster_13
Ilf2	Cluster_13
Pi4kb	Cluster_13
Plekho1	Cluster_13
Vps45	Cluster_13
Bcas2	Cluster_13
Kcna2	Cluster_13
Sars	Cluster_13
Snx7	Cluster_13
Pde5a	Cluster_13
1810037I17Rik	Cluster_13
Col25a1	Cluster_13
Lamtor3	Cluster_13
Mttp	Cluster_13
Selenof	Cluster_13
Rps20	Cluster_13
Ripk2	Cluster_13
Coq3	Cluster_13
Faxc	Cluster_13
Ubap2	Cluster_13
Cntfr	Cluster_13
Rusc2	Cluster_13
Ccdc107	Cluster_13
Ncbp1	Cluster_13
Xpa	Cluster_13
Plppr1	Cluster_13
Fktn	Cluster_13
Ugcg	Cluster_13
Frmd3	Cluster_13
Lurap1l	Cluster_13
Frem1	Cluster_13
Adamtsl1	Cluster_13
Cachd1	Cluster_13
Ttc4	Cluster_13
Btf3l4	Cluster_13
Rnf11	Cluster_13
Nasp	Cluster_13
Rps8	Cluster_13
Kcnq4	Cluster_13
Inpp5b	Cluster_13
Map7d1	Cluster_13
Yars	Cluster_13
Zcchc17	Cluster_13
Rpl11	Cluster_13
Ephb2	Cluster_13
Disp3	Cluster_13
Errfi1	Cluster_13
Atad3a	Cluster_13
Pex1	Cluster_13
Sema3e	Cluster_13
Sema3c	Cluster_13
Reln	Cluster_13
Pus7	Cluster_13
Nom1	Cluster_13
Dpysl5	Cluster_13
Maea	Cluster_13
Gm1673	Cluster_13
Tnip2	Cluster_13
Rgs12	Cluster_13
Afap1	Cluster_13
Ccdc149	Cluster_13
Lgi2	Cluster_13
Sepsecs	Cluster_13
Bend4	Cluster_13
Dcun1d4	Cluster_13
Kit	Cluster_13
Exoc1	Cluster_13
Parm1	Cluster_13
Cdkl2	Cluster_13
G3bp2	Cluster_13
Arhgap24	Cluster_13
Lrrc8d	Cluster_13
Wscd2	Cluster_13
Fbxo21	Cluster_13
Ptpn11	Cluster_13
Erp29	Cluster_13
Ift81	Cluster_13
Zcchc8	Cluster_13
Mmp17	Cluster_13
Castor2	Cluster_13
Gtf2ird1	Cluster_13
Mdh2	Cluster_13
Col26a1	Cluster_13
Lamtor4	Cluster_13
Zfp68	Cluster_13
Cyth3	Cluster_13
Pms2	Cluster_13
Tecpr1	Cluster_13
Tmem130	Cluster_13
Atp5j2	Cluster_13
Rpl21	Cluster_13
Slc7a1	Cluster_13
Nxph1	Cluster_13
Thsd7a	Cluster_13
Ccdc136	Cluster_13
Cald1	Cluster_13
Dennd2a	Cluster_13
Krba1	Cluster_13
Igf2bp3	Cluster_13
Npy	Cluster_13
Chn2	Cluster_13
Gars	Cluster_13
Adcyap1r1	Cluster_13
Fam13a	Cluster_13
Gprin3	Cluster_13
Ndnf	Cluster_13
Nagk	Cluster_13
Gfpt1	Cluster_13
Copg1	Cluster_13
Arl8b	Cluster_13
Slc6a1	Cluster_13
Timp4	Cluster_13
Atp6v1e1	Cluster_13
Tpi1	Cluster_13
Ccnd2	Cluster_13
Prmt8	Cluster_13
Tulp3	Cluster_13
Smim10l1	Cluster_13
Ptpro	Cluster_13
Eps8	Cluster_13
Cacng7	Cluster_13
Gm45844	Cluster_13
Clcn4	Cluster_13
Bicra	Cluster_13
Npas1	Cluster_13
Tomm40	Cluster_13
Rabac1	Cluster_13
Megf8	Cluster_13
Sipa1l3	Cluster_13
Zfp30	Cluster_13
Kmt2b	Cluster_13
Zfp536	Cluster_13
Vstm2b	Cluster_13
Lrrc4b	Cluster_13
Car11	Cluster_13
Lmtk3	Cluster_13
Grin2d	Cluster_13
Kcnc1	Cluster_13
Gas2	Cluster_13
Tubgcp5	Cluster_13
Gabra5	Cluster_13
Chrna7	Cluster_13
Adamts17	Cluster_13
Nr2f2	Cluster_13
Homer2	Cluster_13
Cemip	Cluster_13
Nars2	Cluster_13
Spcs2	Cluster_13
Atg16l2	Cluster_13
Clpb	Cluster_13
Rnf121	Cluster_13
Nrip3	Cluster_13
Tmem41b	Cluster_13
Ipo7	Cluster_13
Vps35l	Cluster_13
Uqcrc2	Cluster_13
Eif3c	Cluster_13
Inpp5f	Cluster_13
Tacc2	Cluster_13
Dhx32	Cluster_13
Adam12	Cluster_13
Dpysl4	Cluster_13
Adgra1	Cluster_13
Tubgcp2	Cluster_13
Caly	Cluster_13
Cttn	Cluster_13
Efnb2	Cluster_13
Col4a2	Cluster_13
Tfdp1	Cluster_13
Gas6	Cluster_13
Ank1	Cluster_13
Saraf	Cluster_13
Lonrf1	Cluster_13
Snx25	Cluster_13
Slc25a4	Cluster_13
Fbxo8	Cluster_13
Hpf1	Cluster_13
Ndufa13	Cluster_13
Sugp1	Cluster_13
Rab3a	Cluster_13
Colgalt1	Cluster_13
Tmem38a	Cluster_13
Sin3b	Cluster_13
Smad1	Cluster_13
Prkaca	Cluster_13
Mri1	Cluster_13
Calr	Cluster_13
Mast1	Cluster_13
Hook2	Cluster_13
Vps35	Cluster_13
Tox3	Cluster_13
Rpgrip1l	Cluster_13
Cpne2	Cluster_13
Dus2	Cluster_13
Ist1	Cluster_13
Zfp612	Cluster_13
Vat1l	Cluster_13
Maf	Cluster_13
Rpl13	Cluster_13
Cpne7	Cluster_13
Tomm20	Cluster_13
Ccdc82	Cluster_13
Zfp560	Cluster_13
Zfp426	Cluster_13
Ilf3	Cluster_13
Ecsit	Cluster_13
Herpud2	Cluster_13
Eepd1	Cluster_13
Ei24	Cluster_13
Clmp	Cluster_13
Ubash3b	Cluster_13
Nectin1	Cluster_13
Thy1	Cluster_13
Atp5l	Cluster_13
Fxyd6	Cluster_13
Usp28	Cluster_13
1110032A03Rik	Cluster_13
Rdx	Cluster_13
Zc3h12c	Cluster_13
AI593442	Cluster_13
Atm	Cluster_13
Npat	Cluster_13
Tnfaip8l3	Cluster_13
Cox5a	Cluster_13
Celf6	Cluster_13
Pkm	Cluster_13
Snx1	Cluster_13
Tmod3	Cluster_13
Hcrtr2	Cluster_13
Mei4	Cluster_13
Mthfs	Cluster_13
Dzip1l	Cluster_13
P4htm	Cluster_13
Ip6k2	Cluster_13
Azi2	Cluster_13
Eif1b	Cluster_13
Cck	Cluster_13
Exosc7	Cluster_13
Lars2	Cluster_13
Mthfd1l	Cluster_13
Vip	Cluster_13
Lrp11	Cluster_13
Ust	Cluster_13
Heca	Cluster_13
Ccdc28a	Cluster_13
Med23	Cluster_13
Rwdd1	Cluster_13
Ostm1	Cluster_13
Serinc1	Cluster_13
Pdxk	Cluster_13
Plppr3	Cluster_13
Cbarp	Cluster_13
Atp5d	Cluster_13
Ap3d1	Cluster_13
Sgta	Cluster_13
Tle2	Cluster_13
Btbd11	Cluster_13
Hsp90b1	Cluster_13
Igf1	Cluster_13
Ube2n	Cluster_13
Slc6a15	Cluster_13
Mettl25	Cluster_13
Tbc1d30	Cluster_13
Rassf3	Cluster_13
Xpot	Cluster_13
Rxylt1	Cluster_13
Os9	Cluster_13
Dctn2	Cluster_13
Ppia	Cluster_13
Vwc2	Cluster_13
Egfr	Cluster_13
Rps27a	Cluster_13
Chac2	Cluster_13
Ranbp17	Cluster_13
Kcnip1	Cluster_13
Adra1b	Cluster_13
Zfp2	Cluster_13
Uqcrq	Cluster_13
Hint1	Cluster_13
Fam114a2	Cluster_13
Snap47	Cluster_13
Ubb	Cluster_13
Vamp2	Cluster_13
Rnf227	Cluster_13
Nlgn2	Cluster_13
Tmem256	Cluster_13
Slc43a2	Cluster_13
Vps53	Cluster_13
Blmh	Cluster_13
Coro6	Cluster_13
Sez6	Cluster_13
Flot2	Cluster_13
Ift20	Cluster_13
Car4	Cluster_13
Cuedc1	Cluster_13
Cacna1g	Cluster_13
Cbx1	Cluster_13
Nfe2l1	Cluster_13
B230217C12Rik	Cluster_13
Stat5b	Cluster_13
Hdac5	Cluster_13
Rundc3a	Cluster_13
Fam171a2	Cluster_13
Dcaf7	Cluster_13
Abca8b	Cluster_13
Slc39a11	Cluster_13
Atp5h	Cluster_13
Mettl23	Cluster_13
Mgat5b	Cluster_13
Gaa	Cluster_13
Kcns3	Cluster_13
Iah1	Cluster_13
Id2	Cluster_13
Arl4a	Cluster_13
Ap4s1	Cluster_13
Brms1l	Cluster_13
Trappc6b	Cluster_13
Klhdc2	Cluster_13
Atp6v1d	Cluster_13
Arel1	Cluster_13
Mlh3	Cluster_13
Nek9	Cluster_13
Tdp1	Cluster_13
Psmc1	Cluster_13
Atxn3	Cluster_13
Tmem179	Cluster_13
Adarb2	Cluster_13
Lgals8	Cluster_13
Tubb2a	Cluster_13
Gcnt2	Cluster_13
Iars	Cluster_13
Sfxn1	Cluster_13
Cplx2	Cluster_13
Simc1	Cluster_13
Higd2a	Cluster_13
Cltb	Cluster_13
Sncb	Cluster_13
Zfp346	Cluster_13
Cxcl14	Cluster_13
Trpc7	Cluster_13
Hnrnpa0	Cluster_13
Gkap1	Cluster_13
Habp4	Cluster_13
Cdc14b	Cluster_13
Ctsl	Cluster_13
Ccdc127	Cluster_13
Rhobtb3	Cluster_13
Nr2f1	Cluster_13
Hapln1	Cluster_13
Vcan	Cluster_13
Serinc5	Cluster_13
Sv2c	Cluster_13
Fam169a	Cluster_13
Dimt1	Cluster_13
Ankrd55	Cluster_13
Pdhb	Cluster_13
Kctd6	Cluster_13
Synpr	Cluster_13
Lrrc3b	Cluster_13
Ube2e1	Cluster_13
Ccdc66	Cluster_13
Gnl3	Cluster_13
Mapk1ip1l	Cluster_13
Rab2b	Cluster_13
Cpne6	Cluster_13
Nedd8	Cluster_13
Xpo4	Cluster_13
Fgf9	Cluster_13
Fam124a	Cluster_13
Ctsb	Cluster_13
Pnoc	Cluster_13
Htr2a	Cluster_13
Siah3	Cluster_13
Serp2	Cluster_13
Wbp4	Cluster_13
Sugt1	Cluster_13
Pcdh8	Cluster_13
AW549877	Cluster_13
Sub1	Cluster_13
Sema5a	Cluster_13
Rpl30	Cluster_13
Nipal2	Cluster_13
Cox6c	Cluster_13
Lrp12	Cluster_13
Col14a1	Cluster_13
Tmem65	Cluster_13
Tatdn1	Cluster_13
Mtss1	Cluster_13
Mroh1	Cluster_13
Cyhr1	Cluster_13
Cbx6	Cluster_13
Sgsm3	Cluster_13
Sult4a1	Cluster_13
Cerk	Cluster_13
Zcrb1	Cluster_13
Zfp641	Cluster_13
Spats2	Cluster_13
Lima1	Cluster_13
Pou6f1	Cluster_13
Abat	Cluster_13
Dvl3	Cluster_13
Map3k13	Cluster_13
Bdh1	Cluster_13
Igsf11	Cluster_13
Cd200	Cluster_13
Jam2	Cluster_13
Atp5j	Cluster_13
Ltn1	Cluster_13
Grik1	Cluster_13
Rgmb	Cluster_13
Atp6v0c	Cluster_13
Caskin1	Cluster_13
Syngr3	Cluster_13
Haghl	Cluster_13
Fbxl16	Cluster_13
Anks1	Cluster_13
Rab11b	Cluster_13
Enpp5	Cluster_13
Mrps10	Cluster_13
Kat2b	Cluster_13
Cntnap5c	Cluster_13
Ndufv2	Cluster_13
Wdr43	Cluster_13
Clip4	Cluster_13
Alk	Cluster_13
Galnt14	Cluster_13
Rhoq	Cluster_13
Socs5	Cluster_13
Snrpd1	Cluster_13
Dnajc18	Cluster_13
Arhgap26	Cluster_13
Fgf1	Cluster_13
Sema6a	Cluster_13
Sncaip	Cluster_13
Cep120	Cluster_13
Ppargc1b	Cluster_13
Ablim3	Cluster_13
Spink10	Cluster_13
Nars	Cluster_13
Gnal	Cluster_13
Afg3l2	Cluster_13
St8sia5	Cluster_13
Gm16286	Cluster_13
Tshz1	Cluster_13
Rps6kb2	Cluster_13
Ppp1r14b	Cluster_13
Fkbp2	Cluster_13
Cox8a	Cluster_13
Gng3	Cluster_13
Bscl2	Cluster_13
Ptar1	Cluster_13
Pip5k1b	Cluster_13
Vldlr	Cluster_13
Pank1	Cluster_13
Exosc1	Cluster_13
Mms19	Cluster_13
Crtac1	Cluster_13
Cnnm1	Cluster_13
Got1	Cluster_13
Slc25a28	Cluster_13
Sfxn3	Cluster_13
Psd	Cluster_13
Pcgf6	Cluster_13
Grk5	Cluster_13
Pcsk1n	Cluster_13
Rbm3	Cluster_13
Atp6ap2	Cluster_13
Usp11	Cluster_13
Klhl13	Cluster_13
Dock11	Cluster_13
Pgrmc1	Cluster_13
Upf3b	Cluster_13
Mcts1	Cluster_13
Aifm1	Cluster_13
Hprt	Cluster_13
Fhl1	Cluster_13
Arhgef6	Cluster_13
Rbmx	Cluster_13
Atp11c	Cluster_13
Atp2b3	Cluster_13
Ssr4	Cluster_13
L1cam	Cluster_13
Taz	Cluster_13
Pola1	Cluster_13
Maged1	Cluster_13
Gspt2	Cluster_13
Las1l	Cluster_13
Dlg3	Cluster_13
Phka1	Cluster_13
Rlim	Cluster_13
Sh3bgrl	Cluster_13
Pcdh19	Cluster_13
Hnrnph2	Cluster_13
Armcx1	Cluster_13
Armcx5	Cluster_13
Gprasp2	Cluster_13
Tceal5	Cluster_13
Bex1	Cluster_13
Bex3	Cluster_13
Frmpd3	Cluster_13
Mid2	Cluster_13
Ammecr1	Cluster_13
Htr2c	Cluster_13
Lrch2	Cluster_13
Wnk3	Cluster_13
Klf8	Cluster_13
Sms	Cluster_13
Nhs	Cluster_13
Rbbp7	Cluster_13
Arhgap6	Cluster_13
Pou3f3	Cluster_14
Erbb4	Cluster_14
Vwc2l	Cluster_14
Tmem169	Cluster_14
Resp18	Cluster_14
Scg2	Cluster_14
Irs1	Cluster_14
Hjurp	Cluster_14
Arl4c	Cluster_14
Cdh7	Cluster_14
Thsd7b	Cluster_14
Rgs8	Cluster_14
Pld5	Cluster_14
Prox1	Cluster_14
Gad2	Cluster_14
Vav2	Cluster_14
Pbx3	Cluster_14
Hspa5	Cluster_14
Scn9a	Cluster_14
Gad1	Cluster_14
Mettl8	Cluster_14
Dlx1	Cluster_14
Ddb2	Cluster_14
Syt13	Cluster_14
Hsd17b12	Cluster_14
Traf6	Cluster_14
Emc7	Cluster_14
Gpr176	Cluster_14
Eif2ak4	Cluster_14
Disp2	Cluster_14
Pla2g4e	Cluster_14
Fbn1	Cluster_14
Vstm2l	Cluster_14
Crh	Cluster_14
Kcnmb2	Cluster_14
Usp13	Cluster_14
Fat4	Cluster_14
Trpc4	Cluster_14
Slitrk3	Cluster_14
Tmem131l	Cluster_14
Hdgf	Cluster_14
Rps27	Cluster_14
Igsf3	Cluster_14
Sars	Cluster_14
Pde5a	Cluster_14
Ddah1	Cluster_14
Penk	Cluster_14
Mob3b	Cluster_14
Ubap2	Cluster_14
Plppr1	Cluster_14
Grin3a	Cluster_14
Ugcg	Cluster_14
Frmd3	Cluster_14
Lurap1l	Cluster_14
Rps8	Cluster_14
Kazn	Cluster_14
Sema3e	Cluster_14
Dpysl5	Cluster_14
Yes1	Cluster_14
Rgs12	Cluster_14
Fam184b	Cluster_14
Kit	Cluster_14
Parm1	Cluster_14
G3bp2	Cluster_14
Wscd2	Cluster_14
Erp29	Cluster_14
Castor2	Cluster_14
Col26a1	Cluster_14
Vgf	Cluster_14
Elfn1	Cluster_14
Tmem130	Cluster_14
Thsd7a	Cluster_14
Fam3c	Cluster_14
Ccdc136	Cluster_14
Mest	Cluster_14
Dennd2a	Cluster_14
Gars	Cluster_14
Adcyap1r1	Cluster_14
Pde1c	Cluster_14
Hdac11	Cluster_14
Fbln2	Cluster_14
Slc6a1	Cluster_14
Wnt5b	Cluster_14
Rimklb	Cluster_14
Ccnd2	Cluster_14
Ptpro	Cluster_14
