Gene	Cluster
ABCA9	Cluster_12
ACSS3	Cluster_12
ADAM12	Cluster_12
ADAMTS10	Cluster_12
ADAMTS12	Cluster_12
ADCY5	Cluster_12
AEBP1	Cluster_12
AFAP1	Cluster_12
AFF1	Cluster_12
AGMO	Cluster_12
AKAP12	Cluster_12
ALDH1A1	Cluster_12
ALDH1A2	Cluster_12
ALMS1	Cluster_12
AMPD3	Cluster_12
APCDD1	Cluster_12
APOD	Cluster_12
APPL2	Cluster_12
ARHGAP24	Cluster_12
ARHGAP28	Cluster_12
ARHGAP29	Cluster_12
ARHGAP31	Cluster_12
ARHGAP6	Cluster_12
ASPA	Cluster_12
ATP1A2	Cluster_12
BICC1	Cluster_12
BMP6	Cluster_12
BMP7	Cluster_12
BNC2	Cluster_12
C1QTNF7	Cluster_12
CALD1	Cluster_12
CAPZB	Cluster_12
CD63	Cluster_12
CEMIP	Cluster_12
CFLAR	Cluster_12
CGNL1	Cluster_12
CHD7	Cluster_12
CLIC4	Cluster_12
CLMP	Cluster_12
CLYBL	Cluster_12
COCH	Cluster_12
COL13A1	Cluster_12
COL1A1	Cluster_12
COL1A2	Cluster_12
COL23A1	Cluster_12
COL26A1	Cluster_12
COL4A5	Cluster_12
COL4A6	Cluster_12
COL5A2	Cluster_12
COLEC12	Cluster_12
CP	Cluster_12
CPED1	Cluster_12
CPQ	Cluster_12
CREB3L2	Cluster_12
CTNNA1	Cluster_12
CXADR	Cluster_12
DAB2	Cluster_12
DCDC2	Cluster_12
DCN	Cluster_12
DDO	Cluster_12
DDR2	Cluster_12
DDX3X	Cluster_12
DOCK11	Cluster_12
DOCK5	Cluster_12
DOCK6	Cluster_12
DSE	Cluster_12
ECI2	Cluster_12
EFEMP1	Cluster_12
EGFR	Cluster_12
ELF1	Cluster_12
ENPP1	Cluster_12
ERRFI1	Cluster_12
EYA1	Cluster_12
EYA2	Cluster_12
FAT4	Cluster_12
FBN2	Cluster_12
FBXL7	Cluster_12
FGFR1	Cluster_12
FHL2	Cluster_12
FIGN	Cluster_12
FKBP5	Cluster_12
FLT1	Cluster_12
FMO1	Cluster_12
FMOD	Cluster_12
FOXD1	Cluster_12
FOXO1	Cluster_12
FOXP2	Cluster_12
FSTL1	Cluster_12
GAB1	Cluster_12
GJA1	Cluster_12
GJB2	Cluster_12
GJB6	Cluster_12
GLI3	Cluster_12
GLUL	Cluster_12
GRAMD2B	Cluster_12
GRK5	Cluster_12
GULP1	Cluster_12
GXYLT2	Cluster_12
HLF	Cluster_12
ID3	Cluster_12
IGFBP2	Cluster_12
IKZF2	Cluster_12
IL6ST	Cluster_12
ISYNA1	Cluster_12
ITGBL1	Cluster_12
ITIH5	Cluster_12
ITPR2	Cluster_12
KANK2	Cluster_12
KAT2B	Cluster_12
KIRREL1	Cluster_12
KIT	Cluster_12
KLHL5	Cluster_12
LAMA1	Cluster_12
LAMA2	Cluster_12
LAMA4	Cluster_12
LAMC1	Cluster_12
LAMC3	Cluster_12
LEF1	Cluster_12
LEPR	Cluster_12
LHFPL2	Cluster_12
LIMA1	Cluster_12
LPAR1	Cluster_12
LRMDA	Cluster_12
LRRK1	Cluster_12
MAF	Cluster_12
MICA	Cluster_12
MICB	Cluster_12
MOB3B	Cluster_12
MPP7	Cluster_12
MRC2	Cluster_12
MTSS1	Cluster_12
MYL6	Cluster_12
MYO1B	Cluster_12
NADK2	Cluster_12
NBL1	Cluster_12
NDNF	Cluster_12
NHSL1	Cluster_12
NOTCH2	Cluster_12
NR2F2	Cluster_12
NUPR1	Cluster_12
NXN	Cluster_12
PARD3B	Cluster_12
PARD6G	Cluster_12
PARVA	Cluster_12
PBX3	Cluster_12
PCOLCE	Cluster_12
PDGFD	Cluster_12
PDGFRA	Cluster_12
PDGFRB	Cluster_12
PDLIM5	Cluster_12
PELI2	Cluster_12
PGRMC1	Cluster_12
PHACTR2	Cluster_12
PHLDB2	Cluster_12
PLAT	Cluster_12
PLCD3	Cluster_12
PLD1	Cluster_12
PLEKHG1	Cluster_12
PLEKHH2	Cluster_12
PLPP3	Cluster_12
POLR2A	Cluster_12
PPP1R1A	Cluster_12
PRDM5	Cluster_12
PRDM6	Cluster_12
PRRX1	Cluster_12
PTGDS	Cluster_12
PTPN13	Cluster_12
PTPN14	Cluster_12
RAI14	Cluster_12
RANBP3L	Cluster_12
RARB	Cluster_12
RASSF8	Cluster_12
RBMS2	Cluster_12
RBPMS	Cluster_12
RCSD1	Cluster_12
RELL1	Cluster_12
RIN2	Cluster_12
ROR1	Cluster_12
ROR2	Cluster_12
RREB1	Cluster_12
SDC2	Cluster_12
SELENOS	Cluster_12
SEMA3A	Cluster_12
SEMA5A	Cluster_12
SHROOM2	Cluster_12
SLC13A3	Cluster_12
SLC13A4	Cluster_12
SLC16A12	Cluster_12
SLC22A4	Cluster_12
SLC22A6	Cluster_12
SLC22A8	Cluster_12
SLC41A1	Cluster_12
SLC6A1	Cluster_12
SLC6A12	Cluster_12
SLC6A13	Cluster_12
SLC6A20	Cluster_12
SLC7A11	Cluster_12
SLC7A2	Cluster_12
SMAD3	Cluster_12
SMO	Cluster_12
SMOC1	Cluster_12
SNCAIP	Cluster_12
SNED1	Cluster_12
SPARC	Cluster_12
ST3GAL6	Cluster_12
STAT5B	Cluster_12
STON1-GTF2A1L	Cluster_12
STON1	Cluster_12
SULF1	Cluster_12
SVIL	Cluster_12
SYNE2	Cluster_12
TANC1	Cluster_12
TBX18	Cluster_12
TCF7L1	Cluster_12
TCF7L2	Cluster_12
TEAD1	Cluster_12
TFAP2B	Cluster_12
TGFBR1	Cluster_12
TGFBR3	Cluster_12
TIMP3	Cluster_12
TLE1	Cluster_12
TMEM64	Cluster_12
TMOD3	Cluster_12
TMTC4	Cluster_12
TNS1	Cluster_12
TRABD2B	Cluster_12
TSHZ2	Cluster_12
UACA	Cluster_12
UST	Cluster_12
VAMP5	Cluster_12
VSTM4	Cluster_12
VTN	Cluster_12
WIPF1	Cluster_12
WNT4	Cluster_12
WNT5A	Cluster_12
WWC2	Cluster_12
WWTR1	Cluster_12
YAP1	Cluster_12
ZCCHC24	Cluster_12
ZFHX4	Cluster_12
ZNF362	Cluster_12
ZFP36L1	Cluster_12
ZNF423	Cluster_12
ZNF521	Cluster_12
ZNF536	Cluster_12
ZHX2	Cluster_12
ZIC1	Cluster_12
ZIC2	Cluster_12
ZIC4	Cluster_12
ZKSCAN2	Cluster_12
C11orf1	Cluster_13
C4orf3	Cluster_13
ABAT	Cluster_13
ABCA8	Cluster_13
ABLIM3	Cluster_13
ACSS1	Cluster_13
ADAM12	Cluster_13
ADAMTS17	Cluster_13
ADAMTSL1	Cluster_13
ADARB2	Cluster_13
ADCYAP1R1	Cluster_13
ADGRA1	Cluster_13
ADRA1B	Cluster_13
AFAP1	Cluster_13
AFG3L2	Cluster_13
C11orf87	Cluster_13
AIFM1	Cluster_13
ALK	Cluster_13
AMMECR1	Cluster_13
ANK1	Cluster_13
ANKRD55	Cluster_13
ANKS1A	Cluster_13
AP3D1	Cluster_13
AP4S1	Cluster_13
AQR	Cluster_13
AREL1	Cluster_13
ARHGAP24	Cluster_13
ARHGAP26	Cluster_13
ARHGAP6	Cluster_13
ARHGEF6	Cluster_13
ARL4A	Cluster_13
ARL4C	Cluster_13
ARL5A	Cluster_13
ARL8B	Cluster_13
ARMCX1	Cluster_13
ARMCX5	Cluster_13
ARPC5L	Cluster_13
ATAD3A	Cluster_13
ATG16L2	Cluster_13
ATM	Cluster_13
ATP11C	Cluster_13
ATP2B3	Cluster_13
ATP5F1D	Cluster_13
ATP5PD	Cluster_13
ATP5PF	Cluster_13
ATP5MF	Cluster_13
ATP5MGL	Cluster_13
ATP5MG	Cluster_13
ATP6AP2	Cluster_13
ATP6V0C	Cluster_13
ATP6V1D	Cluster_13
ATP6V1E1	Cluster_13
ATXN3	Cluster_13
ATXN3L	Cluster_13
C5orf51	Cluster_13
AZI2	Cluster_13
BBS7	Cluster_13
BCAS2	Cluster_13
BDH1	Cluster_13
BEND4	Cluster_13
BEX1	Cluster_13
BEX2	Cluster_13
BEX3	Cluster_13
BICRA	Cluster_13
BLMH	Cluster_13
BRMS1L	Cluster_13
BSCL2	Cluster_13
BTBD11	Cluster_13
BTF3L4	Cluster_13
CACHD1	Cluster_13
CACNA1G	Cluster_13
CACNG7	Cluster_13
CALD1	Cluster_13
CALR	Cluster_13
CALY	Cluster_13
CA11	Cluster_13
CA4	Cluster_13
CASKIN1	Cluster_13
CASTOR2	Cluster_13
CBARP	Cluster_13
CBX1	Cluster_13
CBX6	Cluster_13
CCDC107	Cluster_13
CCDC127	Cluster_13
CCDC136	Cluster_13
CCDC149	Cluster_13
CCDC28A	Cluster_13
CCDC34	Cluster_13
CCDC39	Cluster_13
CCDC66	Cluster_13
CCDC82	Cluster_13
CCK	Cluster_13
CCND2	Cluster_13
CCT3	Cluster_13
CD200	Cluster_13
CDC14C	Cluster_13
CDC14B	Cluster_13
CDKL2	Cluster_13
CELF6	Cluster_13
CEMIP	Cluster_13
CEP120	Cluster_13
CERK	Cluster_13
CHAC2	Cluster_13
CHN2	Cluster_13
CHRFAM7A	Cluster_13
CHRNA7	Cluster_13
CKMT1A	Cluster_13
CKMT1B	Cluster_13
CLCN4	Cluster_13
CLIP4	Cluster_13
CLMP	Cluster_13
CLPB	Cluster_13
CLTB	Cluster_13
CNNM1	Cluster_13
CNTFR	Cluster_13
COL14A1	Cluster_13
COL19A1	Cluster_13
COL25A1	Cluster_13
COL26A1	Cluster_13
COL4A2	Cluster_13
COLGALT1	Cluster_13
COPG1	Cluster_13
COQ3	Cluster_13
CORO6	Cluster_13
COX5A	Cluster_13
COX6C	Cluster_13
COX8A	Cluster_13
CPLX2	Cluster_13
CPNE2	Cluster_13
CPNE6	Cluster_13
CPNE7	Cluster_13
CRISPLD1	Cluster_13
CRTAC1	Cluster_13
CTSB	Cluster_13
CTTN	Cluster_13
CUEDC1	Cluster_13
CXCL14	Cluster_13
CYHR1	Cluster_13
CYTH3	Cluster_13
DARS1	Cluster_13
DCAF7	Cluster_13
DCHS2	Cluster_13
DCTN2	Cluster_13
DCUN1D4	Cluster_13
DDB2	Cluster_13
DENND2A	Cluster_13
DHX32	Cluster_13
DIMT1	Cluster_13
DISP2	Cluster_13
DISP3	Cluster_13
DLG3	Cluster_13
DNAJC18	Cluster_13
DOCK11	Cluster_13
DPYSL4	Cluster_13
DPYSL5	Cluster_13
DUS2	Cluster_13
DVL3	Cluster_13
DZIP1L	Cluster_13
ECSIT	Cluster_13
EEPD1	Cluster_13
EFNB2	Cluster_13
EGFR	Cluster_13
EI24	Cluster_13
EIF1B	Cluster_13
EIF2AK4	Cluster_13
EIF3C	Cluster_13
EIF3CL	Cluster_13
EMC7	Cluster_13
ENPP5	Cluster_13
ENTPD6	Cluster_13
EPHB2	Cluster_13
EPS8	Cluster_13
ERBB4	Cluster_13
ERP29	Cluster_13
ERRFI1	Cluster_13
EXOC1	Cluster_13
EXOSC1	Cluster_13
EXOSC7	Cluster_13
FAM114A2	Cluster_13
FAM124A	Cluster_13
FAM13A	Cluster_13
FAM169A	Cluster_13
FAM171A2	Cluster_13
FAXC	Cluster_13
FBXL16	Cluster_13
FBXO21	Cluster_13
FBXO28	Cluster_13
FBXO8	Cluster_13
FGF1	Cluster_13
FGF9	Cluster_13
FKTN	Cluster_13
FLOT2	Cluster_13
FREM1	Cluster_13
FRMD3	Cluster_13
FRMPD3	Cluster_13
FXYD6	Cluster_13
G3BP2	Cluster_13
GAA	Cluster_13
GABRA5	Cluster_13
GAD1	Cluster_13
GAD2	Cluster_13
GALNT14	Cluster_13
GARS1	Cluster_13
GAS2	Cluster_13
GAS6	Cluster_13
GCNT2	Cluster_13
GFPT1	Cluster_13
GKAP1	Cluster_13
GLE1	Cluster_13
C4orf48	Cluster_13
GNAL	Cluster_13
GNB4	Cluster_13
GNG3	Cluster_13
GNL3	Cluster_13
GOT1	Cluster_13
GPR155	Cluster_13
GPR176	Cluster_13
GPRASP2	Cluster_13
GPRIN3	Cluster_13
GRIK1	Cluster_13
GRIN2D	Cluster_13
GRK5	Cluster_13
GSPT2	Cluster_13
GTF2IRD1	Cluster_13
HABP4	Cluster_13
HAGHL	Cluster_13
HAPLN1	Cluster_13
HCRTR2	Cluster_13
HDAC5	Cluster_13
HDGF	Cluster_13
HECA	Cluster_13
HERPUD2	Cluster_13
HIGD2B	Cluster_13
HIGD2A	Cluster_13
HINT1	Cluster_13
HJURP	Cluster_13
HNRNPA0	Cluster_13
HNRNPH2	Cluster_13
HOMER2	Cluster_13
HOOK2	Cluster_13
HPF1	Cluster_13
HPRT1	Cluster_13
HSD17B12	Cluster_13
HSP90B1	Cluster_13
HSPA5	Cluster_13
HTR2A	Cluster_13
HTR2C	Cluster_13
IAH1	Cluster_13
IARS1	Cluster_13
ID2	Cluster_13
IDH3B	Cluster_13
IFT20	Cluster_13
IFT81	Cluster_13
IGF1	Cluster_13
IGF2BP3	Cluster_13
IGSF11	Cluster_13
ILF2	Cluster_13
ILF3	Cluster_13
INPP5B	Cluster_13
INPP5F	Cluster_13
IP6K2	Cluster_13
IPO7	Cluster_13
IPO9	Cluster_13
IRS1	Cluster_13
IST1	Cluster_13
IVD	Cluster_13
JAM2	Cluster_13
KAT2B	Cluster_13
KCNA2	Cluster_13
KCNC1	Cluster_13
KCNIP1	Cluster_13
KCNMB2	Cluster_13
KCNQ4	Cluster_13
KCNS3	Cluster_13
KCTD6	Cluster_13
KIT	Cluster_13
KLF8	Cluster_13
KLHDC2	Cluster_13
KLHL12	Cluster_13
KLHL13	Cluster_13
KMT2B	Cluster_13
KRBA1	Cluster_13
L1CAM	Cluster_13
LAMP5	Cluster_13
LAMTOR2	Cluster_13
LAMTOR3	Cluster_13
LAMTOR4	Cluster_13
LARP1B	Cluster_13
LARS2	Cluster_13
LAS1L	Cluster_13
LGALS8	Cluster_13
LGI2	Cluster_13
LIMA1	Cluster_13
LMTK3	Cluster_13
LONRF1	Cluster_13
LONRF2	Cluster_13
LRCH2	Cluster_13
LRP11	Cluster_13
LRP12	Cluster_13
LRRC3B	Cluster_13
LRRC4B	Cluster_13
LRRC8D	Cluster_13
LTN1	Cluster_13
LURAP1L	Cluster_13
MAEA	Cluster_13
MAF	Cluster_13
MAGED1	Cluster_13
MAP1LC3A	Cluster_13
MAP3K13	Cluster_13
MAP7D1	Cluster_13
MAPK1IP1L	Cluster_13
MAPKBP1	Cluster_13
MAST1	Cluster_13
MCTS1	Cluster_13
MDH2	Cluster_13
MED23	Cluster_13
MEGF8	Cluster_13
MEI4	Cluster_13
METTL23	Cluster_13
METTL25	Cluster_13
METTL8	Cluster_13
MGAT5B	Cluster_13
MID2	Cluster_13
MIGA2	Cluster_13
MLH3	Cluster_13
MMP17	Cluster_13
MMS19	Cluster_13
MRI1	Cluster_13
MROH1	Cluster_13
MRPS10	Cluster_13
MRPS5	Cluster_13
MRPS9	Cluster_13
MTHFD1L	Cluster_13
ST20-MTHFS	Cluster_13
MTHFS	Cluster_13
MTSS1	Cluster_13
MTTP	Cluster_13
MYO3B	Cluster_13
NAGK	Cluster_13
NARS1	Cluster_13
NARS2	Cluster_13
NASP	Cluster_13
NCBP1	Cluster_13
NDNF	Cluster_13
NDUFA13	Cluster_13
NDUFV2	Cluster_13
NECTIN1	Cluster_13
NEDD8	Cluster_13
NEK9	Cluster_13
NFE2L1	Cluster_13
NHS	Cluster_13
NIPAL2	Cluster_13
NLGN2	Cluster_13
NOM1	Cluster_13
NPAS1	Cluster_13
NPAT	Cluster_13
NPY	Cluster_13
NR2F1	Cluster_13
NR2F2	Cluster_13
NRIP3	Cluster_13
NXPH1	Cluster_13
OGFRL1	Cluster_13
OS9	Cluster_13
OSTM1	Cluster_13
P4HTM	Cluster_13
PANK1	Cluster_13
PARM1	Cluster_13
PBX3	Cluster_13
PCDH19	Cluster_13
PCDH8	Cluster_13
PCGF6	Cluster_13
PCSK1N	Cluster_13
PDE11A	Cluster_13
PDE5A	Cluster_13
PDHB	Cluster_13
PDXK	Cluster_13
PEX1	Cluster_13
PGRMC1	Cluster_13
PHKA1	Cluster_13
PI4KB	Cluster_13
PIGU	Cluster_13
PIP5K1B	Cluster_13
PKM	Cluster_13
PLA2G4E	Cluster_13
PLD5	Cluster_13
PLEKHO1	Cluster_13
PLPPR1	Cluster_13
PLPPR3	Cluster_13
PMS2	Cluster_13
PNOC	Cluster_13
POLA1	Cluster_13
POU6F1	Cluster_13
PPARGC1B	Cluster_13
PPP1R16B	Cluster_13
PRKACA	Cluster_13
PRMT8	Cluster_13
PROX1	Cluster_13
PSD	Cluster_13
PSMC1	Cluster_13
PTAR1	Cluster_13
PTPN11	Cluster_13
PTPRO	Cluster_13
PUS7	Cluster_13
RAB11B	Cluster_13
RAB2B	Cluster_13
RAB3A	Cluster_13
RABAC1	Cluster_13
RANBP17	Cluster_13
RASSF3	Cluster_13
RBBP7	Cluster_13
RBM3	Cluster_13
RBMX	Cluster_13
RCOR3	Cluster_13
RDX	Cluster_13
RELN	Cluster_13
RESP18	Cluster_13
RGMB	Cluster_13
RGS12	Cluster_13
RGS8	Cluster_13
RHOBTB3	Cluster_13
RHOQ	Cluster_13
RIPK2	Cluster_13
RLIM	Cluster_13
RNF11	Cluster_13
RNF121	Cluster_13
RNF227	Cluster_13
RPGRIP1L	Cluster_13
RPL13	Cluster_13
RPL22L1	Cluster_13
RPL30	Cluster_13
RPL37A	Cluster_13
RPS20	Cluster_13
RPS6KB2	Cluster_13
RPS8	Cluster_13
RUNDC3A	Cluster_13
RUSC2	Cluster_13
RWDD1	Cluster_13
RXFP1	Cluster_13
RXYLT1	Cluster_13
SARAF	Cluster_13
SARS1	Cluster_13
SCG2	Cluster_13
SELENOF	Cluster_13
SEMA3C	Cluster_13
SEMA3E	Cluster_13
SEMA5A	Cluster_13
SEMA6A	Cluster_13
SEPSECS	Cluster_13
SERINC1	Cluster_13
SERINC5	Cluster_13
SERP2	Cluster_13
SETSIP	Cluster_13
SEZ6	Cluster_13
SFXN1	Cluster_13
SFXN3	Cluster_13
SGSM3	Cluster_13
SGTA	Cluster_13
SH3BGRL	Cluster_13
SIAH3	Cluster_13
SIMC1	Cluster_13
SIN3B	Cluster_13
SIPA1L3	Cluster_13
SLC12A6	Cluster_13
SLC25A28	Cluster_13
SLC25A4	Cluster_13
SLC39A11	Cluster_13
SLC43A2	Cluster_13
SLC6A1	Cluster_13
SLC6A15	Cluster_13
SLC7A1	Cluster_13
SLX4IP	Cluster_13
SMAD1	Cluster_13
SMIM10L1	Cluster_13
SMS	Cluster_13
SNAP47	Cluster_13
SNCAIP	Cluster_13
SNCB	Cluster_13
SNRPD1	Cluster_13
SNX1	Cluster_13
SNX25	Cluster_13
SNX7	Cluster_13
SOCS5	Cluster_13
SPATS2	Cluster_13
SPCS2	Cluster_13
SPINK9	Cluster_13
SSR4	Cluster_13
ST8SIA4	Cluster_13
ST8SIA5	Cluster_13
STAT5B	Cluster_13
SUB1	Cluster_13
SUGP1	Cluster_13
SUGT1	Cluster_13
SULF2	Cluster_13
SULT4A1	Cluster_13
SV2C	Cluster_13
SYNGR3	Cluster_13
SYNPR	Cluster_13
TACC2	Cluster_13
TATDN1	Cluster_13
TAFAZZIN	Cluster_13
TBC1D30	Cluster_13
TCEA1	Cluster_13
TCEAL3	Cluster_13
TCEAL5	Cluster_13
TCEAL6	Cluster_13
TDP1	Cluster_13
TECPR1	Cluster_13
TFDP1	Cluster_13
THSD7A	Cluster_13
THSD7B	Cluster_13
THY1	Cluster_13
TIMP4	Cluster_13
TLE2	Cluster_13
TMEM130	Cluster_13
TMEM131L	Cluster_13
TMEM169	Cluster_13
TMEM179	Cluster_13
TMEM256	Cluster_13
TMEM256-PLSCR3	Cluster_13
TMEM38A	Cluster_13
TMEM41B	Cluster_13
TMEM65	Cluster_13
TMOD3	Cluster_13
TNFAIP8L3	Cluster_13
TNIP2	Cluster_13
TOMM20	Cluster_13
TOMM40	Cluster_13
TOX2	Cluster_13
TOX3	Cluster_13
TPI1	Cluster_13
TRAPPC6B	Cluster_13
TRPC4	Cluster_13
TRPC7	Cluster_13
TSHZ1	Cluster_13
TTC21B	Cluster_13
TTC4	Cluster_13
TTLL4	Cluster_13
TUBB2A	Cluster_13
TUBGCP2	Cluster_13
TUBGCP5	Cluster_13
TULP3	Cluster_13
UBAP2	Cluster_13
UBASH3B	Cluster_13
UBB	Cluster_13
UBE2E1	Cluster_13
UBE2N	Cluster_13
UGCG	Cluster_13
UNC50	Cluster_13
UPF3B	Cluster_13
UQCC1	Cluster_13
UQCRC2	Cluster_13
UQCRQ	Cluster_13
USP11	Cluster_13
USP13	Cluster_13
USP28	Cluster_13
UST	Cluster_13
VAMP2	Cluster_13
VAT1L	Cluster_13
VCAN	Cluster_13
VIP	Cluster_13
VLDLR	Cluster_13
VPS35	Cluster_13
VPS35L	Cluster_13
VPS45	Cluster_13
VPS53	Cluster_13
VSTM2B	Cluster_13
VWC2	Cluster_13
WBP4	Cluster_13
WDR12	Cluster_13
WDR43	Cluster_13
WNK3	Cluster_13
WSCD2	Cluster_13
XPA	Cluster_13
XPO4	Cluster_13
XPOT	Cluster_13
YARS1	Cluster_13
YPEL4	Cluster_13
ZC3H12C	Cluster_13
ZCCHC17	Cluster_13
ZCCHC8	Cluster_13
ZCRB1	Cluster_13
ZFP2	Cluster_13
ZFP30	Cluster_13
ZNF346	Cluster_13
ZNF426	Cluster_13
ZNF536	Cluster_13
ZNF121	Cluster_13
ZNF23	Cluster_13
ZNF639	Cluster_13
ZNF641	Cluster_13
ZMAT3	Cluster_13
C3orf70	Cluster_14
KIAA0513	Cluster_14
ABAT	Cluster_14
ABLIM3	Cluster_14
ADAM12	Cluster_14
ADARB2	Cluster_14
ADCYAP1R1	Cluster_14
ADRA1B	Cluster_14
ALK	Cluster_14
AMER2	Cluster_14
ANGPT1	Cluster_14
ANK1	Cluster_14
ANKRD55	Cluster_14
AP1S2	Cluster_14
AP4S1	Cluster_14
ARHGAP26	Cluster_14
ARL4C	Cluster_14
ASIC1	Cluster_14
ATP11C	Cluster_14
ATP6AP2	Cluster_14
ATP6V0C	Cluster_14
BEX1	Cluster_14
BEX2	Cluster_14
BMPER	Cluster_14
BSG	Cluster_14
BTBD11	Cluster_14
CACNA1G	Cluster_14
CALR	Cluster_14
CALY	Cluster_14
CASTOR2	Cluster_14
CBLN2	Cluster_14
CCDC136	Cluster_14
CCDC82	Cluster_14
CCK	Cluster_14
CCND2	Cluster_14
CD200	Cluster_14
CDC14C	Cluster_14
CDC14B	Cluster_14
CDH7	Cluster_14
CERK	Cluster_14
CHRFAM7A	Cluster_14
CHRNA7	Cluster_14
COL26A1	Cluster_14
COL4A2	Cluster_14
COX5A	Cluster_14
COX8A	Cluster_14
CPLX2	Cluster_14
CPNE2	Cluster_14
CPNE7	Cluster_14
CRH	Cluster_14
CTSB	Cluster_14
CXADR	Cluster_14
CXCL14	Cluster_14
DDAH1	Cluster_14
DDB2	Cluster_14
DENND2A	Cluster_14
DHX32	Cluster_14
DISP2	Cluster_14
DLX1	Cluster_14
DOCK11	Cluster_14
DPF3	Cluster_14
DPYSL3	Cluster_14
DPYSL5	Cluster_14
DROSHA	Cluster_14
EDA	Cluster_14
EEPD1	Cluster_14
EGFR	Cluster_14
EIF2AK4	Cluster_14
ELFN1	Cluster_14
EMC7	Cluster_14
ENPP5	Cluster_14
ERBB4	Cluster_14
ERP29	Cluster_14
FAM169A	Cluster_14
FAM184B	Cluster_14
FAM3C	Cluster_14
FAT4	Cluster_14
FBLN2	Cluster_14
FBN1	Cluster_14
FGF1	Cluster_14
FRMD3	Cluster_14
FRMPD3	Cluster_14
FXYD6	Cluster_14
G3BP2	Cluster_14
GAA	Cluster_14
GAD1	Cluster_14
GAD2	Cluster_14
GALNT14	Cluster_14
GARS1	Cluster_14
GKAP1	Cluster_14
GLRA2	Cluster_14
GNAL	Cluster_14
GNG3	Cluster_14
GPD1	Cluster_14
GPR176	Cluster_14
GPRASP2	Cluster_14
GRIK1	Cluster_14
GRIN2D	Cluster_14
GRIN3A	Cluster_14
GRPR	Cluster_14
HCRTR2	Cluster_14
HDAC11	Cluster_14
HDAC5	Cluster_14
HDGF	Cluster_14
HINT1	Cluster_14
HJURP	Cluster_14
HOMER2	Cluster_14
HSD17B12	Cluster_14
HSP90B1	Cluster_14
HSPA5	Cluster_14
HTR2C	Cluster_14
HTR4	Cluster_14
IGF1	Cluster_14
IGSF3	Cluster_14
INPP5F	Cluster_14
IRS1	Cluster_14
KAZN	Cluster_14
KCNIP1	Cluster_14
KCNK1	Cluster_14
KCNMB2	Cluster_14
KIT	Cluster_14
LARS2	Cluster_14
LAS1L	Cluster_14
LIMA1	Cluster_14
LRRC3B	Cluster_14
LURAP1L	Cluster_14
MAF	Cluster_14
MAGED1	Cluster_14
MAP3K13	Cluster_14
MAST1	Cluster_14
MEST	Cluster_14
METTL8	Cluster_14
MOB3B	Cluster_14
MSH3	Cluster_14
MTSS1	Cluster_14
NFE2L1	Cluster_14
NHS	Cluster_14
NIPAL2	Cluster_14
NPAS1	Cluster_14
NPY1R	Cluster_14
NR2F1	Cluster_14
NR2F2	Cluster_14
NRIP3	Cluster_14
OSTM1	Cluster_14
PACSIN2	Cluster_14
PARM1	Cluster_14
PBX3	Cluster_14
PCDH19	Cluster_14
PCDH8	Cluster_14
PCSK1	Cluster_14
PCSK1N	Cluster_14
PDE1C	Cluster_14
PDE5A	Cluster_14
PENK	Cluster_14
PGAP2	Cluster_14
PGRMC1	Cluster_14
PHKA1	Cluster_14
PIP5K1B	Cluster_14
PLA2G4E	Cluster_14
PLD3	Cluster_14
PLD5	Cluster_14
PLPP4	Cluster_14
PLPPR1	Cluster_14
PLPPR3	Cluster_14
POU3F3	Cluster_14
PROX1	Cluster_14
PRUNE2	Cluster_14
PTPRO	Cluster_14
RAB3A	Cluster_14
RABAC1	Cluster_14
RANBP17	Cluster_14
RDX	Cluster_14
RESP18	Cluster_14
RGS12	Cluster_14
RGS8	Cluster_14
RIMKLB	Cluster_14
RNF144B	Cluster_14
RNF227	Cluster_14
RPL13	Cluster_14
RPS27	Cluster_14
RPS8	Cluster_14
SARAF	Cluster_14
SARS1	Cluster_14
SCG2	Cluster_14
SCML4	Cluster_14
SCN9A	Cluster_14
SEMA3E	Cluster_14
SEMA5A	Cluster_14
SEMA5B	Cluster_14
SEMA6A	Cluster_14
SERINC1	Cluster_14
SERINC5	Cluster_14
SEZ6	Cluster_14
SH3GL3	Cluster_14
SHISA6	Cluster_14
SIAH3	Cluster_14
SIMC1	Cluster_14
SLC25A4	Cluster_14
SLC43A2	Cluster_14
SLC6A1	Cluster_14
SLITRK3	Cluster_14
SMS	Cluster_14
SNCAIP	Cluster_14
SOCS5	Cluster_14
ST8SIA5	Cluster_14
STAT5B	Cluster_14
SVIL	Cluster_14
SYNPR	Cluster_14
SYT13	Cluster_14
SYTL5	Cluster_14
TAC3	Cluster_14
TACC2	Cluster_14
TBC1D30	Cluster_14
THSD7A	Cluster_14
THSD7B	Cluster_14
THY1	Cluster_14
TIMP2	Cluster_14
TMEM130	Cluster_14
TMEM131L	Cluster_14
TMEM169	Cluster_14
TMEM59L	Cluster_14
TRAF6	Cluster_14
TRPC4	Cluster_14
TRPC6	Cluster_14
TUBB2A	Cluster_14
UBAP2	Cluster_14
UBASH3B	Cluster_14
UBB	Cluster_14
UGCG	Cluster_14
USP11	Cluster_14
USP13	Cluster_14
UST	Cluster_14
VAV2	Cluster_14
VGF	Cluster_14
VIP	Cluster_14
VLDLR	Cluster_14
VSTM2L	Cluster_14
VWC2	Cluster_14
VWC2L	Cluster_14
WNK3	Cluster_14
WNT5B	Cluster_14
